2026-06-27 19:55:02,186 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_Assy
2026-06-27 19:55:02,188 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Arm_Assy
2026-06-27 19:55:02,190 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_Assy
2026-06-27 19:55:02,190 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-27 19:55:02,192 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-06-27 19:55:02,192 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2026-06-27 19:55:02,194 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link_2-1
2026-06-27 19:55:02,196 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2026-06-27 19:55:02,196 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-1
2026-06-27 19:55:02,198 INFO  ExportHelperExtension.cs: 1136 - Found 57 in link_4-1
2026-06-27 19:55:02,200 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-1
2026-06-27 19:55:02,200 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_6-1
2026-06-27 19:55:02,202 INFO  ExportHelperExtension.cs: 1136 - Found 43 in link_6-1
2026-06-27 19:55:02,203 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_6-1
2026-06-27 19:55:02,205 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_5-1
2026-06-27 19:55:02,207 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link_5-1
2026-06-27 19:55:02,207 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_5-1
2026-06-27 19:55:02,209 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-1
2026-06-27 19:55:02,211 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2026-06-27 19:55:02,211 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-1
2026-06-27 19:55:02,213 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link-1
2026-06-27 19:55:02,213 INFO  ExportHelperExtension.cs: 1136 - Found 29 in base_link-1
2026-06-27 19:55:02,215 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link-1
2026-06-27 19:55:09,306 INFO  SwAddin.cs: 339 - Loading config tree
2026-06-27 19:55:09,317 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-06-27 19:55:09,337 INFO  SwAddin.cs: 344 - Showing property manager
2026-06-27 19:55:17,499 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-27 19:55:43,475 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-27 19:56:15,300 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-27 19:56:30,029 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-27 19:56:40,588 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-27 19:57:55,944 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-06-27 19:58:08,603 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2026-06-27 19:58:08,621 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2026-06-27 19:58:08,625 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-06-27 19:58:08,625 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-06-27 19:58:09,231 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-27 19:58:09,234 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-27 19:58:09,235 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-27 19:58:09,236 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-27 19:58:15,003 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_2 failed
2026-06-27 19:58:19,083 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2026-06-27 19:58:19,083 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2026-06-27 19:58:19,086 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2026-06-27 19:58:19,087 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-06-27 19:58:19,097 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-06-27 19:58:20,335 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-27 19:58:20,337 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-27 19:58:20,337 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-27 19:58:20,338 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-27 19:58:20,339 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2026-06-27 19:58:27,133 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child link_3 failed
2026-06-27 19:58:30,652 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2026-06-27 19:58:30,654 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_3
2026-06-27 19:58:30,655 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2026-06-27 19:58:30,655 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2026-06-27 19:58:30,656 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-06-27 19:58:30,656 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-06-27 19:58:31,653 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-27 19:58:31,653 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-27 19:58:31,653 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-27 19:58:31,653 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-27 19:58:31,665 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2026-06-27 19:58:31,665 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2026-06-27 19:58:38,109 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_3 to child link_4 failed
2026-06-27 19:58:43,858 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2026-06-27 19:58:43,858 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_4
2026-06-27 19:58:43,858 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2026-06-27 19:58:43,868 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2026-06-27 19:58:43,868 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2026-06-27 19:58:43,868 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-06-27 19:58:43,868 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-06-27 19:58:45,028 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-27 19:58:45,028 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-27 19:58:45,028 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-27 19:58:45,044 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-27 19:58:45,044 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2026-06-27 19:58:45,044 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2026-06-27 19:58:45,044 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2026-06-27 19:58:51,782 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_4 to child link_5 failed
2026-06-27 19:58:52,475 INFO  ExportHelperExtension.cs: 347 - Creating joint link_6
2026-06-27 19:58:52,475 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_5
2026-06-27 19:58:52,475 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2026-06-27 19:58:52,475 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2026-06-27 19:58:52,480 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2026-06-27 19:58:52,480 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2026-06-27 19:58:52,480 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-06-27 19:58:52,480 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-06-27 19:58:53,538 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-27 19:58:53,538 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-27 19:58:53,538 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-27 19:58:53,538 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-27 19:58:53,538 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2026-06-27 19:58:53,543 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2026-06-27 19:58:53,543 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2026-06-27 19:58:53,543 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2026-06-27 19:59:00,976 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_5 to child link_6 failed
2026-06-27 19:59:01,670 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_Assy
2026-06-27 19:59:01,693 INFO  ExportHelperExtension.cs: 1136 - Found 62 in Arm_Assy
2026-06-27 19:59:01,695 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Arm_Assy
2026-06-27 19:59:01,697 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-27 19:59:01,697 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-06-27 19:59:01,699 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_2-1
2026-06-27 19:59:01,699 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link_2-1
2026-06-27 19:59:01,701 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_2-1
2026-06-27 19:59:01,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_4-1
2026-06-27 19:59:01,703 INFO  ExportHelperExtension.cs: 1136 - Found 57 in link_4-1
2026-06-27 19:59:01,703 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_4-1
2026-06-27 19:59:01,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_6-1
2026-06-27 19:59:01,705 INFO  ExportHelperExtension.cs: 1136 - Found 43 in link_6-1
2026-06-27 19:59:01,707 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_6-1
2026-06-27 19:59:01,707 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_5-1
2026-06-27 19:59:01,709 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link_5-1
2026-06-27 19:59:01,709 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_5-1
2026-06-27 19:59:01,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_3-1
2026-06-27 19:59:01,711 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2026-06-27 19:59:01,713 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_3-1
2026-06-27 19:59:01,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_link-1
2026-06-27 19:59:01,715 INFO  ExportHelperExtension.cs: 1136 - Found 29 in base_link-1
2026-06-27 19:59:01,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_link-1
2026-06-27 19:59:01,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_Assy
2026-06-27 19:59:01,717 INFO  ExportHelperExtension.cs: 1136 - Found 62 in Arm_Assy
2026-06-27 19:59:01,717 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Arm_Assy
2026-06-27 19:59:01,719 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-27 19:59:01,719 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2026-06-27 19:59:01,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_2-1
2026-06-27 19:59:01,721 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link_2-1
2026-06-27 19:59:01,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_2-1
2026-06-27 19:59:01,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_4-1
2026-06-27 19:59:01,725 INFO  ExportHelperExtension.cs: 1136 - Found 57 in link_4-1
2026-06-27 19:59:01,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_4-1
2026-06-27 19:59:01,725 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_6-1
2026-06-27 19:59:01,728 INFO  ExportHelperExtension.cs: 1136 - Found 43 in link_6-1
2026-06-27 19:59:01,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_6-1
2026-06-27 19:59:01,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_5-1
2026-06-27 19:59:01,728 INFO  ExportHelperExtension.cs: 1136 - Found 28 in link_5-1
2026-06-27 19:59:01,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_5-1
2026-06-27 19:59:01,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link_3-1
2026-06-27 19:59:01,732 INFO  ExportHelperExtension.cs: 1136 - Found 27 in link_3-1
2026-06-27 19:59:01,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link_3-1
2026-06-27 19:59:01,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link-1
2026-06-27 19:59:01,736 INFO  ExportHelperExtension.cs: 1136 - Found 29 in base_link-1
2026-06-27 19:59:01,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link-1
2026-06-27 19:59:01,865 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-27 20:16:22,689 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
